database,therapeutic_area,med_class,code,term,combo_flag,component_drugs
GOLD,bp,bp_medication,64055,Ramipril 2.5mg/5ml oral solution sugar free (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,64062,Enalapril 1mg/5ml oral suspension,0,
GOLD,bp,bp_medication,64066,Indapamide 2.5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,6408,tanatril 5mg tablets (mitsubishi tanabe pharma europe ltd),0,
GOLD,bp,bp_medication,64160,propranolol 5mg/5ml oral solution sugar free (am distributions (yorkshire) ltd),0,
GOLD,bp,bp_medication,64166,Amlodipine 5mg/5ml oral solution sugar free,0,
GOLD,bp,bp_medication,64227,Lercanidipine 10mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,64233,Doxazosin 1mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,64327,Amlodipine 5mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,64359,Candesartan 4mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,6437,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,0,
GOLD,bp,bp_medication,64418,Amlodipine 5mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,64424,Lercanidipine 20mg tablets (Zentiva),0,
GOLD,bp,bp_medication,64441,Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd),0,
GOLD,bp,bp_medication,64447,Amlodipine 5mg tablets (Somex Pharma),0,
GOLD,bp,bp_medication,64474,Felodipine 2.5mg modified-release tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,64504,Plendil 5mg modified-release tablets (Necessity Supplies Ltd),0,
GOLD,bp,bp_medication,64538,Bisoprolol 3.75mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,64602,Perindopril erbumine 2mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,64606,Amlodipine 5mg tablets (Focus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,64623,Amlodipine 10mg/5ml oral solution sugar free,0,
GOLD,bp,bp_medication,6468,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0,
GOLD,bp,bp_medication,64703,Nebivolol 5mg tablets (Glenmark Generics (Europe) Ltd),0,
GOLD,bp,bp_medication,64719,Felodipine 2.5mg modified-release tablets (Sigma Pharmaceuticals Plc),0,
GOLD,bp,bp_medication,64739,Captopril 25mg/5ml oral solution (Special Order),0,
GOLD,bp,bp_medication,64760,Felodipine 10mg modified-release tablets (Phoenix Healthcare Distribution Ltd),0,
GOLD,bp,bp_medication,6477,Amlodipine maleate 10mg tablets,0,
GOLD,bp,bp_medication,64784,Bisoprolol 5mg tablets (Niche Generics Ltd),0,
GOLD,bp,bp_medication,64798,Chlorothiazide 120mg/5ml oral solution,0,
GOLD,bp,bp_medication,64850,Bisoprolol 2.5mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,64877,Enalapril 2.5mg tablets (Dexcel-Pharma Ltd),0,
GOLD,bp,bp_medication,64888,Losartan 12.5mg tablets (Sigma Pharmaceuticals Plc),0,
GOLD,bp,bp_medication,64890,Diltiazem cream,0,
GOLD,bp,bp_medication,64902,Lisinopril 5mg/5ml oral solution sugar free,0,
GOLD,bp,bp_medication,64907,Bendroflumethiazide 5mg tablets (Almus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,64917,Felodipine 10mg modified-release tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,64973,Atenolol 50mg tablets (Sigma Pharmaceuticals Plc),0,
GOLD,bp,bp_medication,65,Lisinopril 10mg tablets,0,
GOLD,bp,bp_medication,65027,bisoprolol 5mg / aspirin 100mg capsules,0,
GOLD,bp,bp_medication,65065,Irbesartan 75mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,65094,Losartan 50mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,65102,Lisinopril 10mg tablets (Sigma Pharmaceuticals Plc),0,
GOLD,bp,bp_medication,65159,Doxazosin 4mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,6518,Diovan 160mg capsules (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,65227,Metoprolol 12.5mg/5ml oral solution,0,
GOLD,bp,bp_medication,65228,Candesartan 16mg tablets (Mawdsley-Brooks & Company Ltd),0,
GOLD,bp,bp_medication,65273,Perindopril erbumine 4mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,65274,Telmisartan 40mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,65349,Folpik XL 10mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,65389,Gopten 500microgram capsules (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,654,Ramipril 2.5/5mg/10mg capsule,0,
GOLD,bp,bp_medication,65416,Lisinopril 5mg tablets (Lupin (Europe) Ltd),0,
GOLD,bp,bp_medication,65435,propranolol 10mg tablets (waymade healthcare plc),0,
GOLD,bp,bp_medication,65438,Acebutolol 100mg capsules (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,65442,Terazosin 5mg tablets (Viatris UK Healthcare Ltd),0,
GOLD,bp,bp_medication,65443,Ramipril 1.25mg Tablet (Sovereign Medical Ltd),0,
GOLD,bp,bp_medication,65479,Candesartan 2mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,65504,Adizem-SR 180mg capsules (Lexon (UK) Ltd),0,
GOLD,bp,bp_medication,65536,Lisinopril 2.5mg tablets (Alliance Healthcare (Distribution) Ltd),0,
GOLD,bp,bp_medication,65570,Trandolapril 4mg capsules (Teva UK Ltd),0,
GOLD,bp,bp_medication,65582,Spironolactone 3mg/5ml oral solution,0,
GOLD,bp,bp_medication,65599,Ramipril 5mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,65602,Adizem-XL 120mg capsules (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,65636,Adizem-XL 120mg capsules (Lexon (UK) Ltd),0,
GOLD,bp,bp_medication,65659,Lercanidipine 20mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,65745,Amlodipine 5mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,65749,Ramipril 5mg capsules (Ennogen Pharma Ltd),0,
GOLD,bp,bp_medication,65805,Bisoprolol 1.25mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,65821,bisoprolol 7.5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,65822,Spironolactone 12.5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,65853,Doxazosin 1mg tablets (Mawdsley-Brooks & Company Ltd),0,
GOLD,bp,bp_medication,65936,Ramipril 5mg capsules (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,65983,Lisinopril 2.5mg tablets (Lupin (Europe) Ltd),0,
GOLD,bp,bp_medication,65985,Lisinopril 2.5mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,65986,propranolol 10mg tablets (alliance healthcare (distribution) ltd),0,
GOLD,bp,bp_medication,66048,Tildiem Retard 120mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66060,Perindopril erbumine 2mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66065,Doxazosin 2mg tablets (Kent Pharma (UK) Ltd),0,
GOLD,bp,bp_medication,66095,Felodipine 5mg modified-release tablets (Mawdsley-Brooks & Company Ltd),0,
GOLD,bp,bp_medication,66114,Losartan 12.5mg tablets (Mawdsley-Brooks & Company Ltd),0,
GOLD,bp,bp_medication,66162,Ramipril 10mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,66172,Uard 180XL capsules (Ennogen Healthcare Ltd),0,
GOLD,bp,bp_medication,66191,Adalat retard 20mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66197,Sacubitril 49mg / Valsartan 51mg tablets,0,
GOLD,bp,bp_medication,662,Adalat 5mg capsules (Bayer Plc),0,
GOLD,bp,bp_medication,66205,Entresto 49mg/51mg tablets (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,66236,Nifedipine 20mg Modified-release tablet (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,66261,Entresto 24mg/26mg tablets (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,66329,Ramipril oral solution,0,
GOLD,bp,bp_medication,66430,Amlodipine 5mg tablets (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,66464,Nadolol 40mg/5ml oral solution,0,
GOLD,bp,bp_medication,66517,Bendroflumethiazide 1.25mg/5ml oral suspension,0,
GOLD,bp,bp_medication,66548,Atenolol 50mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66551,Losartan 50mg tablets (Bristol Laboratories Ltd),0,
GOLD,bp,bp_medication,66555,propranolol 10mg tablets (boston healthcare ltd),0,
GOLD,bp,bp_medication,66558,Lisinopril 5mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66559,Nebilet 5mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,66574,Amlodipine 5mg tablets (Phoenix Healthcare Distribution Ltd),0,
GOLD,bp,bp_medication,66597,Captopril 10mg/5ml oral suspension,0,
GOLD,bp,bp_medication,66598,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Lupin (Europe) Ltd),0,
GOLD,bp,bp_medication,66622,Lisinopril 20mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66623,Trandolapril 2mg capsules (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,66624,Candesartan 16mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,66635,Dilzem XL 180 capsules (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66669,Ramipril 10mg capsules (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66670,Metoprolol 100mg tablets (Alliance Healthcare (Distribution) Ltd),0,
GOLD,bp,bp_medication,66701,Diltiazem 240mg modified-release capsules (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66702,Sacubitril 24mg / Valsartan 26mg tablets,0,
GOLD,bp,bp_medication,66772,Lisinopril 2.5mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,66779,nadolol 30mg/5ml oral suspension,0,
GOLD,bp,bp_medication,66817,Amlodipine 10mg tablets (Wockhardt UK Ltd),0,
GOLD,bp,bp_medication,66829,Entresto 97mg/103mg tablets (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,66834,Uard 240XL capsules (Ennogen Healthcare Ltd),0,
GOLD,bp,bp_medication,66850,Diltiazem 240mg modified-release capsules (Icarus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,66895,Enalapril 10mg/5ml oral suspension,0,
GOLD,bp,bp_medication,66910,Felodipine 2.5mg modified-release tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,66931,Sacubitril 97mg / Valsartan 103mg tablets,0,
GOLD,bp,bp_medication,66958,Candesartan 8mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,66997,micardisplus 40mg/12.5mg tablets (waymade healthcare plc),0,
GOLD,bp,bp_medication,67074,Adalat 10mg capsules (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,67075,lisinopril 2.5mg tablets (mawdsley-brooks & company ltd),0,
GOLD,bp,bp_medication,67124,bisoprolol 10mg / aspirin 75mg capsules,0,
GOLD,bp,bp_medication,67194,lisinopril 2.5mg tablets (bristol laboratories ltd),0,
GOLD,bp,bp_medication,67269,coversyl 2mg tablets (waymade healthcare plc),0,
GOLD,bp,bp_medication,67292,celectol 200mg tablets (sigma pharmaceuticals plc),0,
GOLD,bp,bp_medication,67307,staril 20mg tablets (dowelhurst ltd),0,
GOLD,bp,bp_medication,67317,Dilzem XL 120 capsules (Mawdsley-Brooks & Company Ltd),0,
GOLD,bp,bp_medication,67344,Diltiazem 300mg modified-release capsules (Ennogen Pharma Ltd),0,
GOLD,bp,bp_medication,67424,nadolol 80mg/5ml oral suspension,0,
GOLD,bp,bp_medication,6751,Beta-Cardone 80mg tablets (Focus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,67595,nebivolol 5mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,6765,Quinapril 5mg tablets,0,
GOLD,bp,bp_medication,67661,carvedilol 6.25mg tablets (sigma pharmaceuticals plc),0,
GOLD,bp,bp_medication,67662,Istin 10mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,67663,valsartan 160mg capsules (dexcel-pharma ltd),0,
GOLD,bp,bp_medication,67664,valsartan 160mg / hydrochlorothiazide 12.5mg tablets (teva uk ltd),0,
GOLD,bp,bp_medication,67719,ramipril 5mg capsules (mawdsley-brooks & company ltd),0,
GOLD,bp,bp_medication,67737,Bendroflumethiazide 2.5mg tablets (Dr Reddy's Laboratories (UK) Ltd),0,
GOLD,bp,bp_medication,67738,Bendroflumethiazide 5mg tablets (Dr Reddy's Laboratories (UK) Ltd),0,
GOLD,bp,bp_medication,67741,ramipril 1.25mg capsules (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,67767,lisinopril 10mg / hydrochlorothiazide 12.5mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,67780,Bendroflumethiazide 5mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,67789,perindopril erbumine 2mg tablets (accord healthcare ltd),0,
GOLD,bp,bp_medication,67795,lisinopril 20mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,6786,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0,
GOLD,bp,bp_medication,67890,Uard 300XL capsules (Ennogen Healthcare Ltd),0,
GOLD,bp,bp_medication,67902,losartan 100mg tablets (sandoz ltd),0,
GOLD,bp,bp_medication,67913,Spironolactone 50mg tablets (Kent Pharma (UK) Ltd),0,
GOLD,bp,bp_medication,67929,candesartan 16mg tablets (tillomed laboratories ltd),0,
GOLD,bp,bp_medication,6794,Perindopril erbumine 4mg / Indapamide 1.25mg tablets,0,
GOLD,bp,bp_medication,68020,beta-adalat modified-release capsules (sigma pharmaceuticals plc),0,
GOLD,bp,bp_medication,68021,perindopril erbumine 4mg tablets (alliance healthcare (distribution) ltd),0,
GOLD,bp,bp_medication,68022,Doxazosin 4mg tablets (Sovereign Medical Ltd),0,
GOLD,bp,bp_medication,68054,Diltiazem 60mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),0,
GOLD,bp,bp_medication,6806,zestril 10mg tablets (astrazeneca uk ltd),0,
GOLD,bp,bp_medication,6807,zestril 5mg tablets (astrazeneca uk ltd),0,
GOLD,bp,bp_medication,68094,lisinopril 5mg tablets (sigma pharmaceuticals plc),0,
GOLD,bp,bp_medication,6815,Spironolactone 50mg/5ml oral suspension sugar free,0,
GOLD,bp,bp_medication,6816,Chlorothiazide 250mg/5ml oral suspension,0,
GOLD,bp,bp_medication,68161,Doxazosin 4mg tablets (Mawdsley-Brooks & Company Ltd),0,
GOLD,bp,bp_medication,68181,Felodipine 5mg modified-release tablets (Sigma Pharmaceuticals Plc),0,
GOLD,bp,bp_medication,68192,ramipril 5mg capsules (brown & burk uk ltd),0,
GOLD,bp,bp_medication,68221,Amlodipine 10mg tablets (Kent Pharma (UK) Ltd),0,
GOLD,bp,bp_medication,68247,lisinopril 5mg tablets (bristol laboratories ltd),0,
GOLD,bp,bp_medication,68311,Amlodipine 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,68340,losartan 12.5mg tablets (consilient health ltd),0,
GOLD,bp,bp_medication,68372,ramipril 5mg tablets (actavis uk ltd),0,
GOLD,bp,bp_medication,68381,perindopril erbumine 4mg tablets (mawdsley-brooks & company ltd),0,
GOLD,bp,bp_medication,68400,propranolol 160mg tablets (de pharmaceuticals),0,
GOLD,bp,bp_medication,68429,Diltiazem 120mg modified-release capsules (Ethigen Ltd),0,
GOLD,bp,bp_medication,68432,Metolazone 2.5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,68480,ramipril 10mg capsules (mawdsley-brooks & company ltd),0,
GOLD,bp,bp_medication,68496,enalapril 10mg tablets (kent pharmaceuticals ltd),0,
GOLD,bp,bp_medication,68499,Felodipine sr 10mg Tablet (Approved Prescription Services Ltd),0,
GOLD,bp,bp_medication,6856,Amlodipine 10mg tablets,0,
GOLD,bp,bp_medication,68603,losartan 50mg tablets (wockhardt uk ltd),0,
GOLD,bp,bp_medication,68647,candesartan 8mg tablets (genesis pharmaceuticals ltd),0,
GOLD,bp,bp_medication,68677,nebivolol 5mg tablets (accord healthcare ltd),0,
GOLD,bp,bp_medication,68718,candesartan 4mg tablets (a a h pharmaceuticals ltd),0,
GOLD,bp,bp_medication,68751,candesartan 16mg tablets (genesis pharmaceuticals ltd),0,
GOLD,bp,bp_medication,68759,perindopril erbumine 2mg tablets (aurobindo pharma ltd),0,
GOLD,bp,bp_medication,6877,Co-Diovan 160mg/12.5mg tablets (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,68828,Felodipine 5mg modified-release tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,68881,metoprolol 12.5mg capsules,0,
GOLD,bp,bp_medication,68948,valsartan 160mg capsules (actavis uk ltd),0,
GOLD,bp,bp_medication,69,Lisinopril 20mg tablets,0,
GOLD,bp,bp_medication,69009,Zaroxolyn 5mg tablets (Imported (Canada)),0,
GOLD,bp,bp_medication,69016,perindopril erbumine 8mg tablets (de pharmaceuticals),0,
GOLD,bp,bp_medication,69028,Diltiazem 60mg modified-release capsules (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,69074,lisinopril 20mg tablets (relonchem ltd),0,
GOLD,bp,bp_medication,69108,Adizem-XL 300mg capsules (Lexon (UK) Ltd),0,
GOLD,bp,bp_medication,69115,nebivolol 5mg tablets (a a h pharmaceuticals ltd),0,
GOLD,bp,bp_medication,69116,Diltiazem 60mg modified-release tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,69135,OptiLube Active CHG Free sterile lubricating jelly (Optimum Medical Solutions Ltd),0,
GOLD,bp,bp_medication,69156,bisoprolol 3.75mg tablets (medreich plc),0,
GOLD,bp,bp_medication,69192,captopril oral solution,0,
GOLD,bp,bp_medication,692,Spironolactone 25mg tablets,0,
GOLD,bp,bp_medication,69202,Nifedipine 2mg/5ml oral suspension,0,
GOLD,bp,bp_medication,69206,Felodipine 2.5mg/5ml oral solution,0,
GOLD,bp,bp_medication,69239,Lercanidipine 10mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,69269,lisinopril 20mg tablets (waymade healthcare plc),0,
GOLD,bp,bp_medication,69277,Adizem-XL 240mg capsules (Lexon (UK) Ltd),0,
GOLD,bp,bp_medication,69288,ramipril 10mg capsules (brown & burk uk ltd),0,
GOLD,bp,bp_medication,69319,Doxazosin 2mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,69334,bendroflumethiazide 5mg with nadolol 80mg tablets,0,
GOLD,bp,bp_medication,6939,Eprosartan 300mg tablets,0,
GOLD,bp,bp_medication,69473,Spironolactone 3.5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,69526,atenolol 50mg/5ml oral solution,0,
GOLD,bp,bp_medication,69599,captopril 500micrograms/5ml oral suspension,0,
GOLD,bp,bp_medication,69600,captopril 1mg/5ml oral suspension,0,
GOLD,bp,bp_medication,69661,propranolol 3mg/5ml oral solution,0,
GOLD,bp,bp_medication,69667,losartan 100mg/5ml oral solution,0,
GOLD,bp,bp_medication,69668,Nifedipine 30mg/5ml oral suspension,0,
GOLD,bp,bp_medication,69757,Doxazosin 8mg/5ml oral suspension,0,
GOLD,bp,bp_medication,69802,candesartan 4mg tablets (mylan),0,
GOLD,bp,bp_medication,69818,Diltiazem 0.5% ointment,0,
GOLD,bp,bp_medication,69858,losartan 25mg tablets (alliance healthcare (distribution) ltd),0,
GOLD,bp,bp_medication,70072,ramipril 1.25mg capsules (mawdsley-brooks & company ltd),0,
GOLD,bp,bp_medication,70116,metoprolol 50mg/5ml oral solution,0,
GOLD,bp,bp_medication,70135,atenolol 25mg tablets (de pharmaceuticals),0,
GOLD,bp,bp_medication,70161,sotalol 40mg/5ml oral solution,0,
GOLD,bp,bp_medication,70162,sotalol 40mg/5ml oral suspension,0,
GOLD,bp,bp_medication,70251,telmisartan 20mg tablets (teva uk ltd),0,
GOLD,bp,bp_medication,70306,Diltiazem 180mg modified-release capsules (Mawdsley-Brooks & Company Ltd),0,
GOLD,bp,bp_medication,70325,losartan 50mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,7043,Candesartan 32mg tablets,0,
GOLD,bp,bp_medication,70431,irbesartan 150mg tablets (lupin healthcare (uk) ltd),0,
GOLD,bp,bp_medication,70455,candesartan 4mg/5ml oral suspension,0,
GOLD,bp,bp_medication,7049,Carvedilol 25mg tablets,0,
GOLD,bp,bp_medication,70509,Indapamide 2.5mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,70628,diovan 3mg/1ml oral solution (novartis pharmaceuticals uk ltd),0,
GOLD,bp,bp_medication,7066,Metoprolol 100mg / Hydrochlorothiazide 12.5mg tablets,0,
GOLD,bp,bp_medication,70667,lisinopril 5mg tablets (mawdsley-brooks & company ltd),0,
GOLD,bp,bp_medication,70680,propranolol 6mg/5ml oral suspension,0,
GOLD,bp,bp_medication,70681,propranolol 3mg/5ml oral suspension,0,
GOLD,bp,bp_medication,707,propranolol 40mg tablets,0,
GOLD,bp,bp_medication,70709,ramipril 10mg tablets (actavis uk ltd),0,
GOLD,bp,bp_medication,70732,Lercanidipine 20mg tablets (Alliance Healthcare (Distribution) Ltd),0,
GOLD,bp,bp_medication,70734,sotalol 40mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,70754,losartan 50mg / hydrochlorothiazide 12.5mg tablets (ranbaxy (uk) ltd),0,
GOLD,bp,bp_medication,70765,losartan 100mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,708,Spironolactone 50mg tablets,0,
GOLD,bp,bp_medication,70805,candesartan 8mg tablets (crescent pharma ltd),0,
GOLD,bp,bp_medication,70827,Lercanidipine 10mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,709,Ramipril 2.5mg capsules,0,
GOLD,bp,bp_medication,7091,Bisoprolol 3.75mg tablets,0,
GOLD,bp,bp_medication,70916,perindopril erbumine 8mg tablets (glenmark pharmaceuticals europe ltd),0,
GOLD,bp,bp_medication,70917,perindopril erbumine 2mg tablets (glenmark pharmaceuticals europe ltd),0,
GOLD,bp,bp_medication,70922,losartan 100mg / hydrochlorothiazide 12.5mg tablets (phoenix healthcare distribution ltd),0,
GOLD,bp,bp_medication,70955,irbesartan 300mg/5ml oral suspension (martindale pharmaceuticals ltd),0,
GOLD,bp,bp_medication,70961,Tildiem Retard 90mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,70989,Bendroflumethiazide 2.5mg tablets (Genesis Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,70990,Lacidipine 2mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,70994,captopril 12.5mg tablets (sandoz ltd),0,
GOLD,bp,bp_medication,70999,Amlodipine 5mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),0,
GOLD,bp,bp_medication,71,Amlodipine besilate 10mg tablets,0,
GOLD,bp,bp_medication,71004,perindopril erbumine 8mg tablets (accord healthcare ltd),0,
GOLD,bp,bp_medication,71010,Spironolactone 25mg tablets (Genesis Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,71018,Lercanidipine 10mg tablets (Arrow Generics Ltd),0,
GOLD,bp,bp_medication,71019,irbesartan 75mg tablets (dr reddy's laboratories (uk) ltd),0,
GOLD,bp,bp_medication,71025,ramipril 1.25mg tablets (apc pharmaceuticals & chemicals (europe) ltd),0,
GOLD,bp,bp_medication,71026,atenolol 100mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,71028,valsartan 80mg capsules (arrow generics ltd),0,
GOLD,bp,bp_medication,71030,Lercanidipine 20mg tablets (Arrow Generics Ltd),0,
GOLD,bp,bp_medication,71032,nebivolol 5mg tablets (sandoz ltd),0,
GOLD,bp,bp_medication,71040,ramipril 5mg tablets (pfizer ltd),0,
GOLD,bp,bp_medication,71068,ramipril 2.5mg tablets (apc pharmaceuticals & chemicals (europe) ltd),0,
GOLD,bp,bp_medication,71080,candesartan 4mg tablets (zentiva),0,
GOLD,bp,bp_medication,71096,irbesartan 150mg tablets (dr reddy's laboratories (uk) ltd),0,
GOLD,bp,bp_medication,71098,metoprolol 50mg tablets (accord healthcare ltd),0,
GOLD,bp,bp_medication,71115,zestoretic 10 tablets (waymade healthcare plc),0,
GOLD,bp,bp_medication,71150,propranolol 5mg/5ml oral solution,0,
GOLD,bp,bp_medication,71173,propranolol 80mg modified-release capsules (mawdsley-brooks & company ltd),0,
GOLD,bp,bp_medication,71215,irbesartan 75mg tablets (actavis uk ltd),0,
GOLD,bp,bp_medication,71277,captopril 7.5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,71339,Adalat LA 30 tablets (Dowelhurst Ltd),0,
GOLD,bp,bp_medication,71342,Dilzem XL 240 capsules (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,71344,Amlodipine 5mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,71353,Amlodipine 5mg tablets (Dowelhurst Ltd),0,
GOLD,bp,bp_medication,71398,Spironolactone 12.5mg/5ml oral solution,0,
GOLD,bp,bp_medication,71405,Cardura XL 4mg tablets (DE Pharmaceuticals),0,
GOLD,bp,bp_medication,71413,Diltiazem 120mg modified-release capsules (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,71419,Hytrin 2mg tablets (Waymade Healthcare Plc),0,
GOLD,bp,bp_medication,71472,bisoprolol 5mg tablets (waymade healthcare plc),0,
GOLD,bp,bp_medication,71479,sotalol 40mg tablets (bristol laboratories ltd),0,
GOLD,bp,bp_medication,71491,ramipril 2.5mg capsules (ennogen pharma ltd),0,
GOLD,bp,bp_medication,71562,lisinopril 10mg tablet (niche generics ltd),0,
GOLD,bp,bp_medication,71601,Nifedipine 2.5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,71618,losartan 100mg / hydrochlorothiazide 12.5mg tablets (a a h pharmaceuticals ltd),0,
GOLD,bp,bp_medication,71653,Nidef 60mg modified-release tablets (Morningside Healthcare Ltd),0,
GOLD,bp,bp_medication,71668,enalapril 20mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,71682,losartan 100mg / hydrochlorothiazide 25mg tablets (mawdsley-brooks & company ltd),0,
GOLD,bp,bp_medication,71702,Diltiazem 60mg/5ml oral solution (Special Order),0,
GOLD,bp,bp_medication,71737,enalapril 2.5mg tablets (almus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,71748,actelsar hct 80mg/25mg tablets (actavis uk ltd),0,
GOLD,bp,bp_medication,71760,Nifedipine 10mg modified-release tablets (Ethigen Ltd),0,
GOLD,bp,bp_medication,71910,losartan 50mg tablets (necessity supplies ltd),0,
GOLD,bp,bp_medication,71939,Amlodipine 10mg tablets (Advanz Pharma),0,
GOLD,bp,bp_medication,71969,Diltiazem 300mg modified-release capsules (Sigma Pharmaceuticals Plc),0,
GOLD,bp,bp_medication,72000,irbesartan 150mg tablets (alliance healthcare (distribution) ltd),0,
GOLD,bp,bp_medication,72017,enalapril 1.25mg/5ml oral solution,0,
GOLD,bp,bp_medication,72038,lisinopril 2.5mg tablets (relonchem ltd),0,
