database,therapeutic_area,med_class,code,term,combo_flag,component_drugs
AURUM,t2d,insulin,2953841000033114,Mixtard 30 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953941000033118,Mixtard 30 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2954041000033116,Mixtard 30 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2954141000033117,Mixtard 40 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2954241000033112,Mixtard 40 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2954341000033119,Mixtard 50 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2954441000033113,"Mixtard 50 Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2954541000033114,Mixtard 50 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2954641000033110,Velosulin 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2954741000033118,Monotard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2954841000033111,Ultratard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,3136941000033116,Insulin detemir 100units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,3137041000033115,Insulin detemir 100units/ml solution for injection 3ml cartridges,0,
AURUM,t2d,insulin,3137141000033116,Levemir Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,3137241000033111,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,3277741000033118,Insulin aspart 100units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,3333841000033113,Humulin M3 Pen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,3345641000033114,Insulin glulisine 100units/ml solution for injection 10ml vials,0,
AURUM,t2d,insulin,3345741000033117,Insulin glulisine 100units/ml solution for injection 3ml cartridges,0,
AURUM,t2d,insulin,3345841000033110,Apidra 100units/ml solution for injection 10ml vials (Sanofi),0,
AURUM,t2d,insulin,3345941000033119,Apidra 100units/ml solution for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,3869341000033114,Lantus 100units/ml solution for injection 3ml OptiClik cartridges (Sanofi),0,
AURUM,t2d,insulin,3914241000033112,Insulin glulisine 100units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,3914341000033119,"Apidra Optiset Pre-filled Disposable Pen 100 units/ml, 3 ml pen",0,
AURUM,t2d,insulin,3922641000033111,Humalog Mix50 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,3963941000033117,Apidra 100units/ml solution for injection 3ml OptiClik cartridges (Sanofi),0,
AURUM,t2d,insulin,4126541000033110,Levemir InnoLet 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,4258541000033111,Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,insulin,4258641000033112,Apidra 100units/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,insulin,4270841000033113,"Human Actrapid Injection 500 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,4423041000033114,Humulin R 500units/ml solution for injection 20ml vials (Imported (United States)),0,
AURUM,t2d,insulin,4608541000033115,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,4608641000033119,Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,4608741000033111,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,5403541000033118,Humalog Mix25 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,5910741000033117,Humulin M3 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,5911541000033119,Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,6011841000033112,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,insulin,6389641000033111,Insuman Basal 100units/ml suspension for injection 3ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,insulin,6456441000033119,NovoRapid FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,719841000033112,Humulin I Cartridges (1.5 Ml) 100 units/ml,0,
AURUM,t2d,insulin,719941000033116,Humulin M1 Cartridges (1.5 Ml),0,
AURUM,t2d,insulin,720041000033118,Humulin M2 Cartridges (1.5 Ml),0,
AURUM,t2d,insulin,720141000033119,Humulin M3 (Lilly) Cartridges (1.5 Ml),0,
AURUM,t2d,insulin,720241000033114,Humulin M4 Cartridges (1.5 Ml),0,
AURUM,t2d,insulin,720341000033116,Humulin S Cartridges (1.5 Ml) 100 units/ml,0,
AURUM,t2d,insulin,720441000033110,Humulin M5 Cartridges (1.5 Ml),0,
AURUM,t2d,insulin,720541000033111,Humalog 100units/ml solution for injection 1.5ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,720941000033117,Human Actrapid Penfill Cartridges (3 Ml) 100 units/ml,0,
AURUM,t2d,insulin,721041000033110,Human Actrapid Penfill 100units/ml solution for injection 1.5ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,721141000033114,Humulin M5 50/50 Cartridges,0,
AURUM,t2d,insulin,721341000033112,Human Protaphane Penfill Injection 100 units/ml,0,
AURUM,t2d,insulin,721541000033117,"Humulin M3 (Lilly) Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,721641000033116,Human Insulatard Ge Injection 100 units/ml,0,
AURUM,t2d,insulin,722841000033112,Humulin M5 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,723241000033118,Humalog 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,723341000033111,Hupurin Porcine Neutral Injection 100 i.u./ml,0,
AURUM,t2d,insulin,723441000033117,Hupurin Porcine Neutral Injection (cartridges) 100 i.u./ml,0,
AURUM,t2d,insulin,723941000033110,Human Monotard (Novo) Injection 100 units/ml,0,
AURUM,t2d,insulin,724041000033112,Humulin I 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,724141000033111,Humulin M1 Injection,0,
AURUM,t2d,insulin,724241000033116,Humulin M2 Injection,0,
AURUM,t2d,insulin,724341000033114,Humulin S 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,724541000033119,Humulin Zn 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,724941000033113,Human Ultratard Injection 100 units/ml,0,
AURUM,t2d,insulin,725041000033113,Human Actraphane(Nova) Injection,0,
AURUM,t2d,insulin,725141000033112,Human Initard 50/50 Insulin  Injection  100 units/ml,0,
AURUM,t2d,insulin,725241000033117,Humulin M4 Injection,0,
AURUM,t2d,insulin,725341000033110,Humulin M3 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,725541000033115,Human Velosulin Injection 100 u/ml,0,
AURUM,t2d,insulin,725641000033119,Human Protaphane Injection 100u/ml,0,
AURUM,t2d,insulin,725841000033118,Humulin Lente 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,725941000033114,Human Actrapid Injection 100 units/ml,0,
AURUM,t2d,insulin,726641000033110,Human Insulatard Ge Penfill cartridges (3 ml) 100 units/ml,0,
AURUM,t2d,insulin,726941000033115,Human Insulatard Ge Preloaded pen 100 units/ml,0,
AURUM,t2d,insulin,727041000033119,HumaJect S Pen 100units/ml solution for injection (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,727141000033115,Humaject (Humulin M1) Preloaded pen,0,
AURUM,t2d,insulin,727241000033110,Humaject (Humulin M2) Preloaded pen,0,
AURUM,t2d,insulin,727341000033117,HumaJect M3 Pen 100units/ml suspension for injection (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,727441000033111,Humaject (Humulin M4) Preloaded pen,0,
AURUM,t2d,insulin,727541000033112,Humaject (Humulin M5) Preloaded pen,0,
AURUM,t2d,insulin,727641000033113,Humaject (Humulin I) Preloaded pen 100 units/ml,0,
AURUM,t2d,insulin,7341000033112,Actrapid Mc Injection 100 units/1 ml,0,
AURUM,t2d,insulin,734741000033113,Hypurin Porcine Biphasic Isophane Injection,0,
AURUM,t2d,insulin,734841000033115,Hypurin Porcine Biphasic Isophane Injection (cartridges),0,
AURUM,t2d,insulin,734941000033111,Hypurin Porcine Isophane 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,735041000033111,Hypurin Porcine Isophane Injection (cartridges) 100 units/ml,0,
AURUM,t2d,insulin,735141000033110,Hypurin Bovine Isophane Injection (cartridges) 100 units/ml,0,
AURUM,t2d,insulin,735241000033115,Hypurin Bovine Lente Injection (cartridges) 100 i.u./ml,0,
AURUM,t2d,insulin,735341000033113,Hypurin Bovine Neutral Injection (cartridges) 100 units/ml,0,
AURUM,t2d,insulin,735441000033119,Hypurin Porcine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,735541000033118,Hypurin Porcine Neutral Injection (cartridges) 100 units/ml,0,
AURUM,t2d,insulin,735841000033116,Hypurin Bovine Isophane 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,735941000033112,Hypurin Bovine Lente 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,736041000033119,Hypurin Bovine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,736141000033115,Hypurin Bovine Protamine Zinc 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,757641000033112,Insulin lispro 100units/ml solution for injection 1.5ml cartridges,0,
AURUM,t2d,insulin,759841000033115,"Insulin Zinc Suspension (Human)  Injection  100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,762441000033118,Insulin lispro 100units/ml solution for injection 10ml vials,0,
AURUM,t2d,insulin,763241000033114,Initard 50/50 (Nordisk Wellcome) Injection,0,
AURUM,t2d,insulin,763341000033116,Pork Insulatard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,763941000033117,Insulin Zinc Suspension  Injection  100 units/ml,0,
AURUM,t2d,insulin,764941000033119,Insulin Zinc Suspension Lente (Evans)  Injection  100u/ml,0,
AURUM,t2d,insulin,776041000033117,"Isophane Insulin (Human, Prb) Cartridges 100 units/ml",0,
AURUM,t2d,insulin,779141000033111,Insulin isophane human 100units/ml suspension for injection 10ml vials,0,
AURUM,t2d,insulin,779641000033118,Isophane Insulin Injection (Evans)  Injection  100 units/ml,0,
AURUM,t2d,insulin,779841000033117,Isophane Insulin  Injection  100 units/ml,0,
AURUM,t2d,insulin,823541000033119,"Lentard Mc Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,8263941000033117,Insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,8264041000033115,Insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,8264141000033116,Tresiba FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,8264241000033111,Tresiba FlexTouch 200units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,8264341000033118,Insulin degludec 100units/ml solution for injection 3ml cartridges,0,
AURUM,t2d,insulin,8264441000033112,Tresiba Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,915641000033117,Pork Mixtard 30 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,926541000033117,Monotard Mc Insulin Zinc Susp Bp Nova  Injection  100 units/1 ml,0,
AURUM,t2d,insulin,928441000033119,Monophane (Boots) Injection 100 units/ml,0,
AURUM,t2d,insulin,961041000033114,Neutral Insulin  Injection  100 units/ml,0,
AURUM,t2d,insulin,961141000033113,Neutral Insulin (Human)  Injection  100 units/ml,0,
AURUM,t2d,insulin,962241000033112,Neutral Insulin (Evans)  Injection  100 units/ml,0,
AURUM,t2d,insulin,9641000033112,Human Actrapid Preloaded pen 100 units/ml,0,
AURUM,t2d,insulin,9677041000033116,Insulin aspart 100units/ml solution for injection 1.6ml cartridges,0,
AURUM,t2d,insulin,9677141000033116,NovoRapid PumpCart 100units/ml solution for injection 1.6ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,9677141000033117,NovoRapid PumpCart 100units/ml solution for injection 1.6ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,met,10598841000033113,Glucient SR 750mg tablets (Consilient Health Ltd),0,
AURUM,t2d,met,10598941000033117,Glucient SR 1000mg tablets (Consilient Health Ltd),0,
AURUM,t2d,met,11781341000033117,Metformin 1g/5ml oral solution sugar free,0,
AURUM,t2d,met,11781441000033111,Metformin 850mg/5ml oral solution sugar free,0,
AURUM,t2d,met,12326541000033110,Meijumet 500mg modified-release tablets (Medreich Plc),0,
AURUM,t2d,met,12326641000033111,Meijumet 750mg modified-release tablets (Medreich Plc),0,
AURUM,t2d,met,12326741000033119,Meijumet 1000mg modified-release tablets (Medreich Plc),0,
AURUM,t2d,met,12593141000033115,Yaltormin SR 500mg tablets (Wockhardt UK Ltd),0,
AURUM,t2d,met,12593241000033110,Yaltormin SR 750mg tablets (Wockhardt UK Ltd),0,
AURUM,t2d,met,12593341000033117,Yaltormin SR 1000mg tablets (Wockhardt UK Ltd),0,
AURUM,t2d,met,12664441000033115,Metuxtan SR 500mg tablets (Accord-UK Ltd),0,
AURUM,t2d,met,13429041000033112,Sukkarto SR 750mg tablets (Morningside Healthcare Ltd),0,
AURUM,t2d,met,13606641000033119,Glucorex SR 500mg tablets (GlucoRx Ltd),0,
AURUM,t2d,met,13803041000033110,Metformin 1g tablets,0,
AURUM,t2d,met,13828541000033119,Axpinet 500mg tablets,0,
AURUM,t2d,met,13828641000033118,Axpinet 850mg tablets,0,
AURUM,t2d,met,14018041000033118,Jesacrin 1000mg modified-release tablets (Key Pharmaceuticals Ltd),0,
AURUM,t2d,met,14256541000033111,Jesacrin 500mg modified-release tablets (Key Pharmaceuticals Ltd),0,
AURUM,t2d,met,2620241000033119,Metformin 500mg/5ml oral suspension,0,
AURUM,t2d,met,3228141000033117,Metformin 500mg modified-release tablets,0,
AURUM,t2d,met,3228241000033112,Glucophage SR 500mg tablets (Merck Serono Ltd),0,
AURUM,t2d,met,3890941000033116,Metformin Hydrochloride Sugar free suspension 500 mg/5 ml,0,
AURUM,t2d,met,3982341000033110,Metformin 500mg/5ml oral solution sugar free,0,
AURUM,t2d,met,3982441000033116,Metsol 500mg/5ml oral solution (Kappin Ltd),0,
AURUM,t2d,met,4549141000033118,Metformin 750mg modified-release tablets,0,
AURUM,t2d,met,4549241000033113,Glucophage SR 750mg tablets (Merck Serono Ltd),0,
AURUM,t2d,met,4945241000033117,Metformin 1g modified-release tablets,0,
AURUM,t2d,met,4945341000033110,Glucophage SR 1000mg tablets (Merck Serono Ltd),0,
AURUM,t2d,met,4957741000033118,Bolamyn SR 500mg tablets (Teva UK Ltd),0,
AURUM,t2d,met,5007641000033119,Metformin 500mg oral powder sachets sugar free,0,
AURUM,t2d,met,5007741000033111,Metformin 1g oral powder sachets sugar free,0,
AURUM,t2d,met,5007841000033118,Glucophage 500mg oral powder sachets (Merck Serono Ltd),0,
AURUM,t2d,met,5007941000033114,Glucophage 1000mg oral powder sachets (Merck Serono Ltd),0,
AURUM,t2d,met,5997041000033115,Metformin 500mg/5ml oral solution,0,
AURUM,t2d,met,6029841000033115,Metabet SR 500mg tablets (Morningside Healthcare Ltd),0,
AURUM,t2d,met,6279741000033117,Metabet SR 1000mg tablets (Morningside Healthcare Ltd),0,
AURUM,t2d,met,6391041000033117,Glucient SR 500mg tablets (Consilient Health Ltd),0,
AURUM,t2d,met,644941000033117,Glucophage 500mg tablets (Merck Serono Ltd),0,
AURUM,t2d,met,645041000033117,Glucophage 850mg tablets (Merck Serono Ltd),0,
AURUM,t2d,met,7874941000033110,Diagemet XL 500mg tablets (Genus Pharmaceuticals Ltd),0,
AURUM,t2d,met,8348941000033113,Bolamyn SR 1000mg tablets (Teva UK Ltd),0,
AURUM,t2d,met,896941000033112,Metformin 500mg tablets,0,
AURUM,t2d,met,897041000033113,Metformin 850mg tablets,0,
AURUM,t2d,met,9230641000033113,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd),0,
AURUM,t2d,met,9230841000033114,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd),0,
AURUM,t2d,mixed_inj,10044541000033113,Insulin degludec 100units/ml / Liraglutide 3.6mg/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,mixed_inj,10044641000033114,Xultophy 100units/ml / 3.6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,mixed_inj,12902541000033110,Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,mixed_inj,12902641000033111,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,mixed_inj,12902641000033112,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,mixed_inj,12902741000033119,Insulin glargine 100units/ml / Lixisenatide 33micrograms/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,mixed_inj,12902741000033120,Insulin glargine 100units/ml / Lixisenatide 33micrograms/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,mixed_inj,12902841000033112,Insulin glargine 100units/ml / Lixisenatide 50micrograms/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,mixed_oral,10614141000033116,Empagliflozin 5mg / Metformin 850mg tablets,0,
AURUM,t2d,mixed_oral,10614241000033111,Empagliflozin 5mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,10614341000033118,Empagliflozin 12.5mg / Metformin 850mg tablets,0,
AURUM,t2d,mixed_oral,10614441000033112,Empagliflozin 12.5mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,10614541000033113,Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,mixed_oral,10614641000033114,Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,mixed_oral,10614741000033117,Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,mixed_oral,10614841000033110,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,mixed_oral,11898041000033111,Saxagliptin 5mg / Dapagliflozin 10mg tablets,0,
AURUM,t2d,mixed_oral,11898141000033110,Qtern 5mg/10mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,mixed_oral,13116741000033112,Empagliflozin 10mg / Linagliptin 5mg tablets,0,
AURUM,t2d,mixed_oral,13116841000033119,Empagliflozin 25mg / Linagliptin 5mg tablets,0,
AURUM,t2d,mixed_oral,13116941000033110,Glyxambi 10mg/5mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,mixed_oral,13117041000033111,Glyxambi 25mg/5mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,mixed_oral,2995141000033110,Avandamet 1mg/500mg tablets (GlaxoSmithKline UK Ltd),0,
AURUM,t2d,mixed_oral,2995241000033115,Avandamet 2mg/500mg tablets (GlaxoSmithKline UK Ltd),0,
AURUM,t2d,mixed_oral,3191341000033115,Rosiglitazone 1mg / Metformin 500mg tablets,0,
AURUM,t2d,mixed_oral,3191441000033114,Rosiglitazone 2mg / Metformin 500mg tablets,0,
AURUM,t2d,mixed_oral,3200541000033116,Rosiglitazone 2mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,3200641000033115,Rosiglitazone 4mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,3200741000033112,Avandamet 2mg/1000mg tablets (GlaxoSmithKline UK Ltd),0,
AURUM,t2d,mixed_oral,3200841000033119,Avandamet 4mg/1000mg tablets (GlaxoSmithKline UK Ltd),0,
AURUM,t2d,mixed_oral,3983941000033115,Pioglitazone 15mg / Metformin 850mg tablets,0,
AURUM,t2d,mixed_oral,3984241000033114,Competact 15mg/850mg tablets (Takeda UK Ltd),0,
AURUM,t2d,mixed_oral,4452341000033119,Vildagliptin 50mg / Metformin 850mg tablets,0,
AURUM,t2d,mixed_oral,4452441000033113,Vildagliptin 50mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,4452541000033114,Eucreas 50mg/1000mg tablets (Novartis Pharmaceuticals UK Ltd),0,
AURUM,t2d,mixed_oral,4452641000033110,Eucreas 50mg/850mg tablets (Novartis Pharmaceuticals UK Ltd),0,
AURUM,t2d,mixed_oral,5132241000033116,Janumet 50mg/1000mg tablets (Merck Sharp & Dohme Ltd),0,
AURUM,t2d,mixed_oral,5576041000033115,Metformin 1g / Sitagliptin 50mg tablets,0,
AURUM,t2d,mixed_oral,645541000033110,Glucamet  Tablets  500 mg,0,
AURUM,t2d,mixed_oral,645641000033111,Glucamet  Tablets  850 mg,0,
AURUM,t2d,mixed_oral,8115741000033119,Linagliptin 2.5mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,8115841000033112,Linagliptin 2.5mg / Metformin 850mg tablets,0,
AURUM,t2d,mixed_oral,8115941000033116,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,mixed_oral,8116041000033114,Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,mixed_oral,8242541000033112,Saxagliptin 2.5mg / Metformin 850mg tablets,0,
AURUM,t2d,mixed_oral,8242641000033113,Saxagliptin 2.5mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,8242741000033116,Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,mixed_oral,8242841000033114,Komboglyze 2.5mg/1000mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,mixed_oral,8959841000033119,Alogliptin 12.5mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,8959941000033110,Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd),0,
AURUM,t2d,mixed_oral,9106041000033110,Dapagliflozin 5mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,9106141000033114,Dapagliflozin 5mg / Metformin 850mg tablets,0,
AURUM,t2d,mixed_oral,9106241000033119,Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,mixed_oral,9106341000033112,Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,mixed_oral,9851541000033114,Canagliflozin 50mg / Metformin 1g tablets,0,
AURUM,t2d,mixed_oral,9851641000033110,Canagliflozin 50mg / Metformin 850mg tablets,0,
AURUM,t2d,mixed_oral,9851741000033118,Vokanamet 50mg/850mg tablets (Napp Pharmaceuticals Ltd),0,
AURUM,t2d,mixed_oral,9851841000033111,Vokanamet 50mg/1000mg tablets (Napp Pharmaceuticals Ltd),0,
AURUM,t2d,othergld,11441000033114,Acarbose 100mg tablets,0,
AURUM,t2d,othergld,11541000033110,Acarbose 50mg tablets,0,
AURUM,t2d,othergld,645241000033113,Glucobay 100mg tablets (Bayer Plc),0,
AURUM,t2d,othergld,645341000033115,Glucobay 50mg tablets (Bayer Plc),0,
AURUM,t2d,sglt2i,12880941000033100,Ertugliflozin 5mg tablets,0,
AURUM,t2d,sglt2i,12880941000033111,Ertugliflozin 5mg tablets,0,
AURUM,t2d,sglt2i,12881041000033100,Ertugliflozin 15mg tablets,0,
AURUM,t2d,sglt2i,12881041000033118,Ertugliflozin 15mg tablets,0,
AURUM,t2d,sglt2i,12881141000033100,Steglatro 5mg tablets,0,
AURUM,t2d,sglt2i,12881141000033119,Steglatro 5mg tablets (Merck Sharp & Dohme (UK) Ltd),0,
AURUM,t2d,sglt2i,12881241000033100,Steglatro 15mg tablets,0,
AURUM,t2d,sglt2i,12881241000033114,Steglatro 15mg tablets (Merck Sharp & Dohme (UK) Ltd),0,
AURUM,t2d,sglt2i,8199341000033118,Dapagliflozin 5mg tablets,0,
AURUM,t2d,sglt2i,8199441000033112,Dapagliflozin 10mg tablets,0,
AURUM,t2d,sglt2i,8199541000033113,Forxiga 5mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,sglt2i,8199641000033114,Forxiga 10mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,sglt2i,9110341000033112,Canagliflozin 100mg tablets,0,
AURUM,t2d,sglt2i,9110441000033118,Canagliflozin 300mg tablets,0,
AURUM,t2d,sglt2i,9110541000033117,Invokana 100mg tablets (Napp Pharmaceuticals Ltd),0,
AURUM,t2d,sglt2i,9110641000033116,Invokana 300mg tablets (Napp Pharmaceuticals Ltd),0,
AURUM,t2d,sglt2i,9336641000033119,Empagliflozin 10mg tablets,0,
AURUM,t2d,sglt2i,9336841000033118,Empagliflozin 25mg tablets,0,
AURUM,t2d,sglt2i,9337141000033114,Jardiance 10mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,sglt2i,9337241000033119,Jardiance 25mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,su,10043341000033116,Vamju 30mg modified-release tablets (Advanz Pharma),0,
AURUM,t2d,su,10043441000033110,Vamju 60mg modified-release tablets (Advanz Pharma),0,
AURUM,t2d,su,10701641000033116,Bilxona 30mg modified-release tablets (Accord Healthcare Ltd),0,
AURUM,t2d,su,10701741000033113,Bilxona 60mg modified-release tablets (Accord Healthcare Ltd),0,
AURUM,t2d,su,1136741000033112,Pramidex Tablets 500 mg,0,
AURUM,t2d,su,1153441000033112,Rastinon Tablets 500 mg,0,
AURUM,t2d,su,11918941000033116,Zicron PR 30mg tablets (Bristol Laboratories Ltd),0,
AURUM,t2d,su,12641000033116,Acetohexamide Tablets 500 mg,0,
AURUM,t2d,su,1278041000033114,Semi-Daonil 2.5mg tablets (Sanofi),0,
AURUM,t2d,su,12998941000033116,Gliclazide 160mg tablets,0,
AURUM,t2d,su,12999041000033113,Glydex 160mg tablets (Medreich Plc),0,
AURUM,t2d,su,13122541000033112,Glibenclamide 600micrograms/ml oral suspension sugar free,0,
AURUM,t2d,su,13122641000033113,Glibenclamide 6mg/ml oral suspension sugar free,0,
AURUM,t2d,su,13122741000033116,Amglidia 0.6mg/ml oral suspension with 1ml oral syringe (Amring Pharmaceuticals Ltd),0,
